2023-06-16  7:51:57 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=12] with future log sequence number 401081
2023-06-16  7:51:57 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=11] with future log sequence number 401091
2023-06-16  7:51:57 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=210] with future log sequence number 403732
2023-06-16  7:51:57 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=3] with future log sequence number 403812
2023-06-16  7:51:57 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=347] with future log sequence number 403732
2023-06-16  7:51:57 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=209] with future log sequence number 402593
2023-06-16  7:51:57 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=1, page number=3] with future log sequence number 403832
2023-06-16  7:51:57 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=346] with future log sequence number 402593
2023-06-16  7:51:57 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=208] with future log sequence number 402182
2023-06-16  7:51:57 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=35, page number=3] with future log sequence number 403752
2023-06-16  7:51:57 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=345] with future log sequence number 402182
2023-06-16  7:51:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 392001 is in the future! Current system log sequence number 300306.
2023-06-16  7:51:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-06-16  7:51:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 401091 is in the future! Current system log sequence number 300306.
2023-06-16  7:51:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-06-16  7:51:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 300704 is in the future! Current system log sequence number 300306.
2023-06-16  7:51:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2023-06-16  7:51:57 0 [ERROR] InnoDB: Page [page id: space=0, page number=301] log sequence number 300704 is in the future! Current system log sequence number 300306.
2023-06-16  7:51:57 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
